id_lab,id,subset,no,requisitioner,tax_name,functional_group,net_gas_8h_ml,net_gas_24h_ml,gas_ml_g_dm_incubated_24h,tddm,part_fact,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,ch4_ml_g_dm_incubated_24h,methane_intensity,ch4_ml_g_ndf_digested_24h,n_replicates_gas
F24-3567,CIAT-12042,3,731,Genetic_bank,Stylosanthes humilis,Herbaceous_legumes,8.66,16.18,35.38,17.67,0.96,0.52,0.21,4.61,16.73,76.42,9
F24-3568,CIAT-12115,3,1026,Genetic_bank,Stylosanthes humilis,Herbaceous_legumes,2.82,1.43,3.08,12.46,0.6,0.32,0.06,0.33,17.27,79.87,4
F24-3569,CIAT-12140,3,1029,Genetic_bank,Stylosanthes humilis,Herbaceous_legumes,2.49,2.95,6.45,10.12,0.48,0.38,0.2,0.69,8.73,40.01,5
F24-3570,CIAT-12184,3,1031,Genetic_bank,Stylosanthes humilis,Herbaceous_legumes,2.49,2.54,5.49,3.35,0.16,0.25,0.13,0.73,2.6,12.03,6
F24-3571,CIAT-12202,3,1034,Genetic_bank,Stylosanthes humilis,Herbaceous_legumes,1.98,1.65,3.55,3.91,0.15,0.23,0.17,0.54,2.99,13.88,6
F24-3572,CIAT-12311,3,1037,Genetic_bank,Stylosanthes guianensis,Herbaceous_legumes,2.48,2.16,4.7,8.17,0.43,0.38,0.19,0.77,11.27,51.75,6
F24-3573,CIAT-12381,3,1040,Genetic_bank,Stylosanthes hamata,Herbaceous_legumes,2.66,2.31,4.93,7.34,0.39,0.26,0.09,0.68,11.82,54.65,6
F24-3574,CIAT-12374,3,1043,Genetic_bank,Stylosanthes hamata,Herbaceous_legumes,2.34,2.57,5.61,4.75,0.24,0.47,0.19,1.0,4.67,21.48,6
F24-3575,CIAT-12457,3,1046,Genetic_bank,Stylosanthes hamata,Herbaceous_legumes,2.51,1.87,3.99,4.88,0.22,0.31,0.14,0.79,3.77,17.66,6
F24-3576,CIAT-12462,3,1049,Genetic_bank,Stylosanthes hamata,Herbaceous_legumes,1.99,1.96,4.33,5.6,0.26,0.35,0.09,0.75,4.8,22.18,6
F24-3577,CIAT-12485,3,1052,Genetic_bank,Stylosanthes scabra,Herbaceous_legumes,1.91,2.59,5.56,6.46,0.37,0.33,0.16,0.82,4.92,23.16,6
F24-3578,CIAT-12615,3,1055,Genetic_bank,Stylosanthes guianensis,Herbaceous_legumes,2.87,4.78,10.59,3.0,0.24,0.4,0.2,1.24,3.71,16.72,6
F24-3579,CIAT-12686,3,1058,Genetic_bank,Stylosanthes hamata,Herbaceous_legumes,2.91,3.64,8.04,6.0,0.29,0.45,0.14,1.07,7.12,32.36,6
F24-3580,CIAT-12710,3,1061,Genetic_bank,Stylosanthes scabra,Herbaceous_legumes,2.03,1.04,2.25,2.37,0.15,0.25,0.11,0.38,2.26,10.39,4
F24-3581,CIAT-12758,3,1064,Genetic_bank,Stylosanthes guianensis,Herbaceous_legumes,1.75,2.33,5.1,7.92,0.43,0.46,0.15,0.79,7.57,34.58,6
F24-3582,CIAT-BR-02-1752,1,226,Breeding,Urochloa interespecific,Grass,0.9,2.76,5.74,1.6,0.12,0.6,0.74,1.23,1.73,6.93,9
F24-3583,CIAT-BR-02-1794,1,229,Breeding,Urochloa interespecific,Grass,0.98,2.47,5.07,1.05,0.16,0.78,0.81,1.34,1.95,7.1,9
F24-3584,CIAT-BR-06-0423,1,232,Breeding,Urochloa interespecific,Grass,2.14,3.99,8.25,2.95,0.27,0.7,0.87,2.29,3.21,15.45,8
F24-3585,CIAT-BR-09-1232,1,235,Breeding,Urochloa interespecific,Grass,0.65,2.77,5.7,1.95,0.13,0.76,0.92,1.96,2.66,9.9,8
F24-3586,CIAT-BR-12-4951,1,238,Breeding,Urochloa interespecific,Grass,1.95,2.65,5.53,1.03,0.12,0.65,0.83,1.89,2.58,6.6,9
F24-3587,CIAT-BR-15-0722,1,241,Breeding,Urochloa interespecific,Grass,2.34,3.82,8.01,2.05,0.3,0.76,0.9,1.83,2.91,11.94,9
F24-3588,CIAT-BR-15-6487,1,244,Breeding,Urochloa interespecific,Grass,1.25,2.74,5.75,2.15,0.18,0.71,0.84,1.75,2.87,12.07,8
F24-3589,CIAT-BR-19-0029,1,247,Breeding,Urochloa interespecific,Grass,1.81,2.17,4.52,2.1,0.14,0.84,0.88,1.15,2.97,18.02,8
F24-3590,CIAT-BR-19-0423,1,250,Breeding,Urochloa interespecific,Grass,2.09,3.75,7.81,4.26,0.33,0.92,0.88,1.76,3.97,23.14,9
F24-3591,CIAT-CIAT-6962,1,253,Breeding,Megathyrsus maximus,Grass,3.82,2.66,5.55,7.25,0.51,0.87,1.14,1.68,4.34,18.36,9
F24-3592,CIAT-Mulato-II,1,256,Breeding,Urochloa interespecific,Grass,1.87,2.98,6.16,3.09,0.33,0.88,0.89,1.26,2.95,12.89,9
F24-3593,CIAT-PM-21-0215,1,259,Breeding,Megathyrsus maximus,Grass,1.97,2.53,5.28,1.94,0.2,0.74,1.1,1.1,1.7,9.18,9
F24-3594,CIAT-PM-21-0631,1,262,Breeding,Megathyrsus maximus,Grass,2.08,3.3,6.82,2.72,0.14,0.84,0.9,1.58,1.9,13.68,9
F24-3595,CIAT-PM-21-2195,1,265,Breeding,Megathyrsus maximus,Grass,1.45,2.57,5.32,2.42,0.15,0.89,1.01,1.59,2.71,11.65,9
F24-3596,CIAT-PM-21-3522,1,268,Breeding,Megathyrsus maximus,Grass,2.28,1.94,4.01,6.89,0.53,0.95,1.12,1.59,4.26,20.05,9
F24-3597,CIAT-PM-21-3534,1,361,Breeding,Megathyrsus maximus,Grass,3.49,4.07,8.36,2.9,0.21,0.94,0.83,2.2,4.51,15.91,9
F24-3598,CIAT-PM-21-3537,1,364,Breeding,Megathyrsus maximus,Grass,3.97,4.25,8.74,4.27,0.2,1.07,0.62,2.48,3.58,24.72,8
F24-3599,CIAT-PM-21-3545,1,367,Breeding,Megathyrsus maximus,Grass,3.03,2.07,4.26,3.29,0.26,1.16,0.78,1.67,5.54,42.77,7
F24-3600,CIAT-PM-21-3670,1,370,Breeding,Megathyrsus maximus,Grass,6.07,6.83,14.33,4.57,0.42,1.47,0.97,2.18,4.82,38.1,8
F24-3601,CIAT-PM-21-6628,1,373,Breeding,Megathyrsus maximus,Grass,8.89,9.42,19.95,1.52,0.7,1.2,0.86,3.46,6.36,17.98,9
F24-3602,CIAT-BH-08-1149,1,376,Breeding,Urochloa humidicola,Grass,4.04,3.45,7.36,1.05,0.2,1.23,1.73,3.92,7.32,17.53,9
F24-3603,CIAT-BH-16-0550,1,379,Breeding,Urochloa humidicola,Grass,3.39,3.63,7.62,2.02,0.19,1.03,0.78,2.52,5.75,17.23,9
F24-3604,CIAT-BH-16-0562,1,382,Breeding,Urochloa humidicola,Grass,4.37,4.06,8.48,1.48,0.19,0.95,0.68,2.49,5.39,15.11,8
F24-3605,CIAT-BH-16-3249,1,385,Breeding,Urochloa humidicola,Grass,3.5,3.68,7.63,3.91,0.29,0.91,0.69,2.25,6.63,22.75,9
F24-3606,CIAT-BH-16-B-0733,1,388,Breeding,Urochloa humidicola,Grass,3.77,4.06,8.34,2.87,0.21,1.29,1.0,2.71,5.69,17.86,9
F24-3607,CIAT-BH-16-B-0741,1,391,Breeding,Urochloa humidicola,Grass,4.01,5.41,11.17,2.9,0.29,1.11,0.84,3.05,6.05,21.67,9
F24-3608,CIAT-BH-16-B-1194,1,394,Breeding,Urochloa humidicola,Grass,6.01,6.68,13.73,2.77,0.27,1.1,0.89,2.57,5.35,18.38,9
F24-3609,CIAT-BH-16-B-1618,1,397,Breeding,Urochloa humidicola,Grass,3.59,5.37,11.07,2.34,0.29,1.27,2.48,4.22,8.44,27.0,9
F24-3610,CIAT-BH-16-B-1707,1,400,Breeding,Urochloa humidicola,Grass,5.14,9.05,18.67,1.61,0.3,1.05,0.88,4.57,7.7,17.58,9
F24-3611,CIAT-CIAT-16888,1,403,Breeding,Urochloa humidicola,Grass,4.48,5.07,11.0,2.48,0.24,1.13,0.95,2.92,7.54,24.88,9
F24-3612,CIAT-398,2,12,Genetic_bank,Desmodium incanum,Herbaceous_legumes,0.82,0.88,1.91,1.96,0.2,0.52,0.93,1.14,3.8,74.97,9
F24-3613,CIAT-438,2,15,Genetic_bank,Centrosema molle x acutifolium,Herbaceous_legumes,0.57,1.7,3.62,2.46,0.23,0.38,0.7,1.27,3.67,4300.09,9
F24-3614,CIAT-442,2,18,Genetic_bank,Centrosema molle x acutifolium,Herbaceous_legumes,0.86,1.78,3.76,4.85,0.32,0.24,0.62,1.33,6.64,22442.02,9
F24-3615,CIAT-466,2,21,Genetic_bank,Vigna umbellata,Herbaceous_legumes,0.82,0.87,1.9,3.32,0.17,0.33,0.64,1.26,2.36,1960.59,9
F24-3616,CIAT-715,2,24,Genetic_bank,Canavalia ensiformis,Herbaceous_legumes,1.07,1.47,3.25,4.26,0.25,0.44,0.66,1.36,3.0,3039.45,9
F24-3617,CIAT-887,2,27,Genetic_bank,Calopogonium mucunoides,Herbaceous_legumes,0.69,0.78,1.73,2.96,0.2,0.35,0.61,1.02,2.17,3002.95,9
F24-3618,CIAT-923,2,30,Genetic_bank,Galactia latisiliqua,Herbaceous_legumes,1.15,2.28,4.86,3.0,0.2,0.26,0.43,1.4,3.49,275.6,9
F24-3619,CIAT-3813,2,33,Genetic_bank,Desmodium sequax,Herbaceous_legumes,1.07,0.86,1.86,2.28,0.31,0.92,1.27,0.87,6.18,16.77,9
F24-3620,CIAT-5512,2,36,Genetic_bank,Centrosema brasilianum,Herbaceous_legumes,1.51,1.16,2.49,1.99,0.13,0.27,0.57,0.73,1.47,448.32,9
F24-3621,CIAT-5568,2,39,Genetic_bank,Centrosema acutifolium,Herbaceous_legumes,0.9,1.61,3.46,3.07,0.21,0.5,0.71,1.35,4.33,2115.37,9
F24-3622,CIAT-5657,2,42,Genetic_bank,Centrosema brasilianum,Herbaceous_legumes,1.87,1.36,2.96,6.18,0.42,0.26,0.59,0.82,6.32,2197.56,9
F24-3623,CIAT-5744,2,45,Genetic_bank,Centrosema macrocarpum,Herbaceous_legumes,0.9,1.18,2.54,5.52,0.44,0.6,0.86,1.33,8.77,2969.8,8
F24-3624,CIAT-7131,2,48,Genetic_bank,Eriosema diffusum,Herbaceous_legumes,1.02,2.52,5.46,5.52,0.61,1.25,1.4,1.36,12.43,115.9,8
F24-3625,CIAT-7318,2,53,Genetic_bank,Canavalia sp.,Herbaceous_legumes,2.96,4.9,10.58,6.16,0.48,0.38,0.48,1.91,8.53,7480.4,8
F24-3626,CIAT-7395,2,56,Genetic_bank,Galactia striata,Herbaceous_legumes,2.98,6.04,13.13,10.45,0.84,0.45,0.67,2.68,15.96,1847.76,8
F24-3627,CIAT-7648,2,59,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,2.24,4.53,9.79,9.96,0.71,0.46,0.72,2.44,9.61,892.38,7
F24-3628,CIAT-7746,2,62,Genetic_bank,Crotalaria paulina,Herbaceous_legumes,2.05,3.39,7.34,8.46,0.6,0.36,0.65,1.6,7.03,17172.97,9
F24-3629,CIAT-7813,2,65,Genetic_bank,Indigofera cryptantha,Herbaceous_legumes,2.59,3.99,8.79,10.15,0.51,0.18,0.36,1.75,11.6,7585.85,7
F24-3630,CIAT-7831,2,68,Genetic_bank,Tephrosia rhodesica,Shrub_Trees,1.96,5.85,12.53,6.44,0.53,0.25,0.6,2.63,10.1,1296.35,9
F24-3631,CIAT-7894,2,71,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,1.78,4.08,8.73,8.24,0.63,0.48,0.48,1.77,9.97,1119.38,8
F24-3632,CIAT-7991,2,74,Genetic_bank,Indigofera suffruticosa,Herbaceous_legumes,1.71,3.0,6.43,9.35,0.78,2.1,2.12,3.76,24.96,69.33,9
F24-3633,CIAT-8202,2,77,Genetic_bank,Chamaecrista rotundifolia,Herbaceous_legumes,2.17,2.92,6.31,6.84,0.45,0.28,0.53,1.33,8.02,4189.59,9
F24-3634,CIAT-9189,2,80,Genetic_bank,Indigofera suffruticosa,Herbaceous_legumes,1.58,2.23,4.79,8.08,0.63,0.69,0.76,1.28,7.73,6418.35,8
F24-3635,CIAT-9434,2,83,Genetic_bank,Clitoria ternatea,Herbaceous_legumes,1.33,4.69,10.32,8.66,0.63,0.13,0.45,2.37,14.32,555240.1,6
F24-3636,CIAT-11162,2,86,Genetic_bank,Stylosanthes scabra,Herbaceous_legumes,2.31,3.26,7.07,9.57,0.6,0.21,0.44,1.51,11.63,3549.21,8
F24-3637,CIAT-13301,2,89,Genetic_bank,Desmodium sequax,Herbaceous_legumes,1.69,2.73,5.89,5.39,0.93,0.56,0.59,0.96,11.41,186.85,6
F24-3638,CIAT-15401,2,92,Genetic_bank,Centrosema brasilianum,Herbaceous_legumes,4.17,4.88,10.48,1.68,0.25,0.19,0.36,1.75,3.58,93620.07,7
F24-3639,CIAT-17360,2,319,Genetic_bank,Alysicarpus vaginalis,Herbaceous_legumes,1.71,1.01,2.2,3.74,0.23,0.54,0.35,0.72,2.52,4201.64,8
F24-3640,CIAT-17768,2,321,Genetic_bank,Clitoria ternatea,Herbaceous_legumes,1.98,4.63,9.87,7.36,0.41,0.61,0.41,1.98,6.98,712.88,9
F24-3641,CIAT-18004,2,324,Genetic_bank,Chamaecrista rotundifolia,Herbaceous_legumes,1.81,2.88,6.17,3.49,0.21,0.47,0.26,1.22,4.33,1376.19,9
F24-3642,CIAT-18430,2,327,Genetic_bank,Alysicarpus vaginalis,Herbaceous_legumes,1.95,1.22,2.64,4.97,0.31,0.48,0.41,0.92,4.93,1390.01,9
F24-3644,CIAT-18708,2,330,Genetic_bank,Crotalaria pallida,Herbaceous_legumes,2.54,2.56,5.49,4.65,0.36,0.41,0.83,1.79,5.14,190543.08,9
F24-3645,CIAT-18850,2,333,Genetic_bank,Alysicarpus rugosus,Herbaceous_legumes,0.97,1.46,3.1,4.86,0.34,0.5,0.51,0.62,4.14,3318.48,9
F24-3646,CIAT-18865,2,336,Genetic_bank,Alysicarpus rugosus,Herbaceous_legumes,1.71,1.04,2.21,3.8,0.25,0.41,0.41,0.81,3.83,953.25,9
F24-3647,CIAT-19032,2,339,Genetic_bank,Canavalia sp.,Herbaceous_legumes,2.3,3.93,8.52,5.61,0.34,0.38,0.4,1.57,5.23,5007.98,9
F24-3648,CIAT-19119,2,342,Genetic_bank,Alysicarpus rugosus,Herbaceous_legumes,2.23,1.55,3.37,9.48,0.65,0.33,0.36,0.53,7.37,1919.51,9
F24-3650,CIAT-20303,2,345,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,1.77,3.48,7.83,9.74,0.57,0.48,0.47,1.21,10.74,1365.26,9
F24-3651,CIAT-20589,2,348,Genetic_bank,Uraria lagopodioides,Herbaceous_legumes,2.1,4.16,9.03,5.56,0.37,0.49,0.54,1.99,5.12,2995.85,9
F24-3652,CIAT-21687,2,351,Genetic_bank,Desmanthus virgatus,Shrub_Trees,1.68,3.09,6.71,8.6,0.61,0.75,0.91,2.13,10.05,3612.88,9
F24-3653,CIAT-22048,2,459,Genetic_bank,Aeschynomene americana,Herbaceous_legumes,0.9,3.11,6.97,2.36,0.16,0.4,0.18,1.31,2.15,798.0,6
F24-3654,CIAT-22156,2,357,Genetic_bank,Arachis pintoi,Herbaceous_legumes,1.99,2.29,5.15,9.21,0.42,0.68,0.56,0.92,11.76,2766.49,9
F24-3655,CIAT-22507,2,361,Genetic_bank,Desmanthus subulatus,Shrub_Trees,3.47,3.18,7.08,6.5,0.53,0.41,0.43,0.89,8.61,191.87,7
F24-3656,CIAT-22510,2,363,Genetic_bank,Desmanthus bicornutus,Shrub_Trees,2.07,4.41,9.99,7.53,0.82,0.5,0.39,1.46,17.13,32.1,8
F24-3657,CIAT-22598,2,368,Genetic_bank,Lablab purpureus,Herbaceous_legumes,4.66,6.5,14.6,10.0,0.72,0.53,0.44,2.34,9.9,1103.94,7
F24-3658,CIAT-22784,2,371,Genetic_bank,Desmanthus bicornutus,Shrub_Trees,1.18,3.7,7.98,7.83,0.55,0.82,1.0,1.73,9.71,116.94,8
F24-3659,CIAT-25113,2,374,Genetic_bank,Centrosema brasilianum,Herbaceous_legumes,1.56,3.34,7.3,9.52,0.65,0.43,0.35,0.89,11.62,3238.43,8
F24-3660,CIAT-33114,2,377,Genetic_bank,Dendrolobium sp.,Shrub_Trees,3.51,5.06,11.03,5.38,0.47,0.69,0.53,1.44,12.09,71.75,8
F24-3662,CIAT-43477,2,381,Genetic_bank,Desmodium cinereum,Shrub_Trees,0.69,1.62,3.53,8.87,0.66,0.57,0.36,0.6,15.85,63.35,7
F25-0001,Sample-1,1,#REF!,LMF,Cynodon nlemfuensis ,Grass,0.44,2.67,5.47,10.66,0.75,0.36,0.13,1.02,33.09,0.0,3
F25-0002,Sample-2,1,#REF!,LMF,Cynodon nlemfuensis ,Grass,0.68,1.11,2.31,15.07,1.15,0.21,0.15,0.4,12.55,0.0,3
F25-0003,Sample-3,1,#REF!,LMF,Cynodon nlemfuensis ,Grass,0.89,0.51,1.13,2.53,0.16,0.1,0.32,0.4,3.92,0.0,3
F25-0004,Sample-4,1,#REF!,LMF,Cynodon nlemfuensis ,Grass,1.02,1.35,2.82,2.88,0.15,0.21,0.18,0.59,2.7,0.0,3
F25-0005,Sample-5,1,#REF!,LMF,Cynodon nlemfuensis ,Grass,0.77,0.68,1.34,8.07,0.63,0.21,0.13,0.19,14.19,0.0,3
F25-0006,Sample-6,1,#REF!,LMF,Cynodon nlemfuensis ,Grass,0.89,0.92,1.95,9.03,0.66,0.17,0.05,0.28,16.83,0.0,3
F25-0007,Sample-7,1,#REF!,LMF,Cynodon nlemfuensis ,Grass,0.26,0.77,1.56,7.98,0.57,0.26,0.34,0.61,16.53,0.0,3
F25-0008,Sample-8,2,102,LMF,Cynodon nlemfuensis ,Grass,3.31,8.94,19.94,10.5,0.95,1.02,0.67,3.04,37.54,4313.03,488
F25-0017,Hohenheimer-Heustandard,1,#REF!,LMF,Hohenheimer Heustandard,Forage,2.66,3.94,55.26,14.63,2.26,0.84,0.74,8.7,37.05,148.03,374
F25-0018,Homenheim-Concentrate,1,1624,LMF,Homenheim Concentrate,Concentrate,4.9,8.76,59.3,15.76,1.92,0.74,0.76,9.45,45.79,0.0,322
F25-0019,Sample-8,1,1627,LMF,Cynodon nlemfuensis ,Grass,1.0,1.78,3.8,10.51,0.97,0.58,0.27,0.75,31.73,0.0,6
F25-0769,AMC-ICARDA-156302,1,#REF!,LMF,Trifolium repens,Herbaceous_legumes,1.33,2.66,5.78,11.17,0.48,0.15,0.07,0.81,6.06,43.36,3
F25-0770,AMC-ICARDA-165072,1,#REF!,LMF,Vicia tenuifolia,,0.89,0.44,0.94,3.97,0.21,0.12,0.11,0.06,4.05,0.0,3
F25-0773,AMC-ICARDA-168125,1,#REF!,LMF,Lathyrus sylvestris,,0.89,0.89,1.99,8.82,0.69,0.35,0.14,0.21,11.17,0.0,3
F25-0798,ICARDA-IFLA-ENT-27,1,#REF!,LMF,Lathyrus sativus,,0.92,0.44,0.89,5.76,0.27,0.2,0.15,0.39,6.37,0.0,3
F25-0814,ICARDA-T-216004,1,#REF!,LMF,Vicia narbonensis L.,,0.51,1.02,2.16,4.91,0.29,0.06,0.1,0.19,4.98,0.0,3
F25-0818,ICARDA-T-216008,1,#REF!,LMF,Hedysarum coronarium L.,,1.35,0.92,2.04,2.77,0.14,0.23,0.18,0.18,1.63,0.0,3
F25-0819,ICARDA-T-216009,1,#REF!,LMF,Hedysarum carnosum Desf.,,0.68,1.28,2.84,5.14,0.28,0.12,0.23,0.72,2.34,0.0,3
F25-0845,ILRI-21682-24-119729,1,#REF!,LMF,Leucaena pallida,Shrub_Trees,1.27,0.91,1.96,2.68,0.25,0.54,0.33,0.23,8.2,0.0,6
F25-0848,ILRI-2273-27-119732,1,#REF!,LMF,Trifolium burchellianum,Herbaceous_legumes,1.05,1.27,2.78,2.77,0.48,0.0,0.04,0.35,2.31,0.0,6
F25-0850,ILRI-13946-29,1,#REF!,LMF,Stylosanthes fructicosa,Herbaceous_legumes,1.56,2.19,4.82,1.73,0.02,0.0,0.14,0.52,1.02,0.0,2
F25-0863,ILRI-10299-42,1,#REF!,LMF,Erythrina abyssinica,,0.0,7.42,16.34,3.95,0.62,0.06,0.18,2.65,19.84,0.0,3
F25-0867,ILRI-20145-46,1,#REF!,LMF,Flemingia macrophylla,,0.68,0.44,0.98,2.69,0.36,0.1,0.06,0.16,22.61,0.0,3
F25-0869,ILRI-16555-48,1,#REF!,LMF,Cajanus cajan,Browse,0.92,0.26,0.58,9.72,0.92,0.61,0.35,0.31,50.31,0.0,3
F25-0873,ILRI-7384-52-120169,1,#REF!,LMF,Chloris gayana,Grass,2.2,4.59,10.1,6.52,0.32,0.29,0.05,1.79,6.02,0.0,6
F25-0874,ILRI-16791-53,1,#REF!,LMF,Cenchrus Purpureues,,0.51,0.26,0.57,8.9,0.65,0.44,0.2,0.32,24.3,0.0,3
F25-0878,ILRI-7153-57,1,#REF!,LMF,Panicum coloratum,,0.51,0.68,1.46,3.05,0.24,0.06,3.41,4.82,15.15,0.0,3
F25-0883,CIAT-20893,1,#REF!,LMF,Cajanus cajan,Browse,0.89,0.68,1.51,6.18,0.82,0.53,0.43,0.37,12.75,0.0,3
F25-0891,CIAT-23890,1,#REF!,LMF,Desmodium heterocarpon,,0.51,0.68,1.49,2.57,0.36,0.35,0.3,0.22,6.48,0.0,3
F25-0893,CIAT-43253,1,#REF!,LMF,Desmodium scorpiurus,,0.68,2.18,4.83,2.64,0.09,0.32,0.04,0.81,1.71,0.0,3
F25-0897,CIAT-21694,1,#REF!,LMF,Erythrina velutina,,1.11,1.79,4.02,5.9,0.45,0.23,0.12,0.54,5.91,0.0,3
F25-0899,CIAT-32055,1,#REF!,LMF,Flemingia macrophylla,,0.44,0.89,1.93,2.91,0.33,0.31,0.28,0.06,11.92,0.0,3
F25-0907,CIAT-17488,1,#REF!,LMF,Leucaena leucocephala,Shrub_Trees,0.51,0.77,1.6,9.79,0.67,0.1,0.06,0.17,11.88,0.0,3
F25-0923,CIAT-36099,1,#REF!,LMF,Cenchrus ciliaris,,2.09,1.6,3.53,3.92,0.33,0.61,0.08,0.49,4.15,0.0,3
F25-0924,CIAT-16666,1,#REF!,LMF,Chloris gayana,,1.02,2.09,4.62,4.25,0.27,0.32,0.14,0.88,6.08,0.0,3
F25-0929,CIAT-15474,2,949,Genetic_bank,Centrosema molle,Herbaceous_legumes,0.86,2.67,5.81,6.84,0.7,0.64,0.46,1.24,8.44,1561.32,6
F25-0930,CIAT-15470,2,951,Genetic_bank,Centrosema molle,Herbaceous_legumes,1.08,2.59,5.51,6.62,0.62,0.88,0.72,1.39,8.95,1762.01,9
F25-0931,CIAT-13268,2,954,Genetic_bank,Tadehagi triquetrum,Herbaceous_legumes,0.83,2.25,4.8,7.18,0.81,0.52,0.44,0.86,5.46,825.88,9
F25-0932,CIAT-22768,2,957,Genetic_bank,Lablab purpureus,Herbaceous_legumes,1.15,2.24,4.74,7.35,0.4,0.38,0.31,0.96,7.18,992.93,9
F25-0933,CIAT-22770,2,960,Genetic_bank,Lablab purpureus,Herbaceous_legumes,1.02,1.74,3.71,9.38,0.47,0.51,0.41,0.96,8.72,669.0,8
F25-0934,CIAT-18701,2,963,Genetic_bank,Cajanus cajan,Shrub_Trees,0.93,3.09,6.52,9.21,1.04,0.93,0.54,1.03,23.74,15042.88,9
F25-0935,CIAT-20891,2,966,Genetic_bank,Cajanus cajan,Shrub_Trees,0.99,1.06,2.2,5.73,0.62,0.87,0.55,0.7,9.24,141.41,9
F25-0936,CIAT-5172,2,969,Genetic_bank,Centrosema molle,Herbaceous_legumes,0.52,2.53,5.42,9.51,0.83,0.71,0.51,1.18,12.84,1205.93,9
F25-0937,CIAT-5452,2,973,Genetic_bank,Centrosema macrocarpum,Herbaceous_legumes,1.47,1.57,3.32,2.9,0.24,0.41,0.27,0.52,5.1,47.78,7
F25-0938,CIAT-5733,2,975,Genetic_bank,Centrosema macrocarpum,Herbaceous_legumes,2.22,5.71,12.0,8.31,0.66,0.71,0.53,1.82,12.26,1031.16,9
F25-0939,CIAT-5735,2,978,Genetic_bank,Centrosema macrocarpum,Herbaceous_legumes,2.36,2.37,5.05,8.99,0.56,0.37,0.37,0.76,7.96,2145.04,9
F25-0940,CIAT-5749,2,983,Genetic_bank,Centrosema plumieri,Herbaceous_legumes,1.96,5.82,12.49,8.37,0.68,0.45,0.67,2.76,11.01,586.4,7
F25-0941,CIAT-5911,2,984,Genetic_bank,Centrosema macrocarpum,Herbaceous_legumes,1.12,0.99,2.05,10.07,0.65,0.29,0.3,0.57,13.72,1224.94,8
F25-0942,CIAT-13692,2,987,Genetic_bank,Desmodium velutinum,Shrub_Trees,2.7,4.54,9.58,10.12,1.09,0.53,0.46,1.75,16.1,925.7,9
F25-0943,CIAT-15121,2,990,Genetic_bank,Centrosema macrocarpum,Herbaceous_legumes,1.64,2.03,4.31,7.28,0.58,0.08,0.19,0.74,7.09,1759.21,6
F25-0944,CIAT-15150,2,993,Genetic_bank,Centrosema molle,Herbaceous_legumes,0.73,2.02,4.33,9.6,0.69,0.47,0.44,1.02,13.12,1775.16,9
F25-0945,CIAT-15154,2,998,Genetic_bank,Centrosema molle,Herbaceous_legumes,1.08,3.05,6.46,10.23,0.87,0.6,0.46,1.3,16.31,37876.89,9
F25-0946,CIAT-15561,2,1001,Genetic_bank,Centrosema molle,Herbaceous_legumes,2.09,5.09,11.02,7.21,0.48,0.68,0.58,2.29,6.53,144.51,7
F25-0947,CIAT-15799,2,1004,Genetic_bank,Centrosema macrocarpum,Herbaceous_legumes,2.29,2.41,5.18,8.9,0.69,0.38,0.27,0.92,6.97,2057.93,9
F25-0948,CIAT-15816,2,1007,Genetic_bank,Centrosema acutifolium,Herbaceous_legumes,1.22,1.77,3.71,9.15,0.61,0.64,0.43,1.13,9.19,794.09,7
F25-0949,CIAT-20304,2,1010,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,1.08,3.0,6.33,9.44,0.49,0.49,0.42,1.69,7.36,717.05,8
F25-0950,CIAT-21603,2,1013,Genetic_bank,Lablab purpureus,Herbaceous_legumes,3.06,4.32,9.19,9.52,0.59,0.48,0.43,2.18,12.42,14593.08,8
F25-0951,CIAT-23248,2,1016,Genetic_bank,Desmodium velutinum,Shrub_Trees,1.82,2.42,5.1,9.42,0.56,0.59,0.45,1.25,8.2,1671.2,8
F25-0952,CIAT-23271,2,1019,Genetic_bank,Desmodium velutinum,Shrub_Trees,1.12,1.91,3.97,9.18,0.66,0.36,0.3,1.0,8.39,828.23,9
F25-0953,CIAT-23279,2,1022,Genetic_bank,Desmodium velutinum,Shrub_Trees,1.11,1.01,2.15,9.75,0.6,0.56,0.42,0.76,13.18,1668.04,9
F25-0954,CIAT-23326,3,9,Genetic_bank,Desmodium velutinum,Shrub_Trees,3.34,3.67,7.65,2.08,0.2,0.33,0.18,1.29,2.27,10.91,9
F25-0955,CIAT-33255,2,1029,Genetic_bank,Desmodium velutinum,Shrub_Trees,0.6,1.19,2.53,10.36,0.81,0.59,0.33,0.61,12.61,1412.58,8
F25-0956,CIAT-33428,2,1031,Genetic_bank,Desmodium velutinum,Shrub_Trees,0.94,3.55,7.37,5.43,0.6,0.39,0.24,1.19,5.4,1924.4,8
F25-0957,CIAT-33451,2,1034,Genetic_bank,Desmodium velutinum,Shrub_Trees,3.14,4.73,9.86,6.53,0.36,0.68,0.46,1.66,2.37,525979.33,8
